compania,titulo,marca,procesador,ram,tarjeta_grafica,pantalla,almacenamiento,sistema_operativo,precio_normal,precio_oferta,urls
Pc Factory,"Notebook Pro Envy Intel i7-10750H NVIDIA RTX 2060 Max-Q 6GB 15.6"" UHD 16GB + 32GB Optane 512GB SSD Windows 10 Natural Silver 15-ep0001la",Marca: HP,"Procesador: Intel® Core™ i7-10750H 2,6GHz hasta 5GHz (12MB caché)",Memoria Total: 16GB SDRAM DDR4-2933 (2 x 8 GB)  2 Slot + 32GB Intel® Optane™ (Máx. 32GB de Memoria RAM),Tarjeta Gráfica: NVIDIA® GeForce RTX™ 2060 con diseño Max-Q (GDDR6 de 6 GB dedicada),"Pantalla: 15.6"" / 3840 x 2160 / multitáctil 4K UHD, UWVA, BrightView, AMOLED, con microborde y vidrio de lado a lado / 400 nits, 100 % de DCI-P3",Almacenamiento: 512GB Unidad de estado sólido Intel®,Sistema Operativo: Windows 10 Home (64bits), $    1.999.990, $    1.939.990,https://www.pcfactory.cl//producto/38803-hp-notebook-pro-envy-intel-i7-10750h-nvidia-rtx-2060-max-q-6gb-15-6-uhd-16gb--32gb-optane-512gb-ssd-windows-10-natural-silver-15-ep0001la
Pc Factory,"Notebooks Gamer Omen i7-9750H NVIDIA RTX 2070 Max-Q 8GB  15.6"" FHD 144Hz 16GB + 32GB Optane 512GB SSD Intel Windows 10 15-dh0005la",Marca: HP,Procesador:  Intel® Core™ i7-9750H,Memoria Total: 16GB DDR4-2666 de SDRAM (2 x 8GB) + Memoria Intel® Optane™ de 32 GB,Tarjeta Gráfica:  NVIDIA® GeForce® RTX 2070 Max-Q 8GB / GDDR6 dedicada,"Pantalla: 15,6"" / FHD 144 Hz 1920x1080IPS antirreflejo con micromarco y luz de fondo WLED ",Almacenamiento: 512GB SSD Intel / QLC,Sistema Operativo: Windows 10 Home, $    1.999.990, $    1.939.990,https://www.pcfactory.cl//producto/34538-hp-notebooks-gamer-omen-i7-9750h-nvidia-rtx-2070-max-q-8gb-15-6-fhd-144hz-16gb--32gb-optane-512gb-ssd-intel-windows-10-15-dh0005la
Pc Factory,"Notebook Gamer ROG Strix SCAR 15 Intel i7-10875H NVIDIA RTX 2070 8GB 15.6"" FHD 240Hz 8GB 1TB SSD Windows 10 Black Metal G532LW-AZ067T",Marca: Asus,"Procesador: Intel® Core™ i7-10875H, 2.3 GHz hasta 5.1GHz (16M Caché)",Memoria RAM: 16GB (8GB+8GB) DDR4-3200 SO-DIMM(Máx. 32GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA® GeForce RTX™ 2070 8GB GDDR6,"Pantalla: 15.6"" FHD 16:9 240Hz 3ms 300nits anti-glare / 1920 x 1080",Almacenamiento: 1TB SSD M.2 NVMe™ PCIe® 3.0,Sistema Operativo: Windows 10 Home, $    2.049.990, $    1.988.490,https://www.pcfactory.cl//producto/39121-asus-notebook-gamer-rog-strix-scar-15-intel-i7-10875h-nvidia-rtx-2070-8gb-15-6-fhd-240hz-8gb-1tb-ssd-windows-10-black-metal-g532lw-az067t
Pc Factory,"Notebook Gamer Omen Intel i7-10750H NVIDIA RTX Max-Q 2070 8GB 15.6"" FHD 144Hz 16GB + 32GB Optane 512GB SSD Windows 10 Shadow Black 15-ek0007la",Marca: HP,"Procesador: Intel® Core™ i7-10750H, 2,6GHz hasta 5GHz (12MB caché)",Memoria Total: 16GB SDRAM DDR4 2933Mhz (2x8GB) + 32GB Intel® Optane™ (Máx. 32GB de Memoria RAM) 2 Slot (Ranura no accesible para el usuario),Tarjeta Gráfica: NVIDIA GeForce RTX 2070 con diseño Max-Q (GRR6 8GB dedicada),"Pantalla: 15.6"" / WLED FHD 1920 x 1080 / IPS antiflectante y microborde, 144Hz 300nits 72% NTSC",Almacenamiento: 512GB SSD Intel®,Sistema Operativo: Windows 10 Home 64bit, $    2.099.990, $    2.036.990,https://www.pcfactory.cl//producto/38804-hp-notebook-gamer-omen-intel-i7-10750h-nvidia-rtx-max-q-2070-8gb-15-6-fhd-144hz-16gb--32gb-optane-512gb-ssd-windows-10-shadow-black-15-ek0007la
Pc Factory,"MacBook Pro  13"" con Touch Bar Intel Core i5 2,0 GHz  16GB 512GB SSD Space Gray MWP42CI/A",Marca: Apple,"Procesador: Intel® Core™ i5 2GHz (Turbo Boost de hasta 3,8 GHz)(6 MB de caché)",Memoria RAM: 16GB LPDDR4X integrada a 3733 MHz ,Gráfica: Intel Iris Plus Graphics,"Pantalla: 13,3"", retroiluminada por LED IPS (2560 x 1600)",Almacenamiento: SSD de 512 GB,Sistema Operativo: macOS Catalina , $    2.199.990, $    2.133.990,https://www.pcfactory.cl//producto/37442-apple-macbook-pro-13-con-touch-bar-intel-core-i5-2-0-ghz-16gb-512gb-ssd-space-gray-mwp42ci-a
Pc Factory,"Notebook Gamer ROG Strix SCAR 15 Intel i7-10875H RTX2070 Super 8GB 15.6"" FHD 300Hz 16GB 1TB SSD WiFi 6 Windows 10 Black Metal G532LWS-HF208T",Marca: Asus,"Procesador: Intel® Core™  i7-10875H, 2.3 GHz hasta 5.1GHz (16M Caché)",Memoria RAM: 16GB DDR4 SO-DIMM 3200MHz (Máx. 32GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA® GeForce® RTX 2070 SUPER™ (8GB GDDR6),"Pantalla: 15.6"" / FHD 1920 x 1080 300Hz / Anti-glare 16:9 NTSC: 72%  IPS-level",Almacenamiento: 1TB SSD M.2 NVMe™ PCIe® 3.0 Performance,Sistema Operativo: Windows 10 Home, $    2.199.990, $    2.133.990,https://www.pcfactory.cl//producto/39030-asus-notebook-gamer-rog-strix-scar-15-intel-i7-10875h-rtx2070-super-8gb-15-6-fhd-300hz-16gb-1tb-ssd-wifi-6-windows-10-black-metal-g532lws-hf208t
Pc Factory,"Notebook Gamer GE66 Raider 10SF Intel i7-10750H NVIDIA RTX 2070 8GB 15.6"" 240Hz FHD 16GB 512GB SSD Windows 10",Marca: MSI,Procesador: Intel® Core™ i7-10750H (Comet lake) base 2.60Ghz a 5.0GHz (12MB cache),Memoria RAM: 16GB DDR4-2666Mhz (Máx. 64GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA RTX2070 8GB GDDR6 ,"Pantalla: 15.6"" / FHD 240Hz  / 1920 x 1080 Thin Bezel, close to 100%s RGB",Almacenamiento: 512GB M.2 SSD,Sistema Operativo: Windows 10 Home , $    2.199.990, $    2.133.990,https://www.pcfactory.cl//producto/36892-msi-notebook-gamer-ge66-raider-10sf-intel-i7-10750h-nvidia-rtx-2070-8gb-15-6-240hz-fhd-16gb-512gb-ssd-windows-10
Pc Factory,"Notebook Gamer ROG Strix SCAR 17 Intel i7-10875H NVIDIA RTX 2070 SUPER 8GB 17.3"" FHD 300Hz 16GB 1TB SSD Windows 10 WiFi 6 Black Metal G732LWS-HG058T",Marca: Asus,"Procesador: Intel® Core™ i7-10875H, 2.3 GHz hasta 5.1GHz (16M Caché)",Memoria RAM: 16GB (8GB+8GB) DDR4-3200 SO-DIMM Dual-channel(Máx. 32GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA® GeForce RTX™ 2070 SUPER 8GB GDDR6,"Pantalla: 17.3"" FHD 1920 x 1080 300Hz 16:9 3ms IPS-level anti-glare",Almacenamiento: 1TB M.2 NVMe™ PCIe® 3.0 SSD,Sistema Operativo: Windows 10 (64bit), $    2.239.990, $    2.172.790,https://www.pcfactory.cl//producto/39120-asus-notebook-gamer-rog-strix-scar-17-intel-i7-10875h-nvidia-rtx-2070-super-8gb-17-3-fhd-300hz-16gb-1tb-ssd-windows-10-wifi-6-black-metal-g732lws-hg058t
Pc Factory,"Notebook Gamer Predator Triton 500 Intel i7-8750H NVIDIA RTX 2080 8GB 15.6"" FHD 16GB 512GB SSD Windows 10 PT515-51-76VY",Marca: Acer,"Procesador: Intel® Core™ i7 8750H, 2.20 GHz hasta 4.10GHz (9M Caché)",Memoria: 16GB DDR4 SDRAM 2666 MHz (Máx. 32GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: Nvidia RTX 2080 8GB GDDR6,"Pantalla: 15.6"" / FHD 1920x1080 /  IPS Retroiluminacion LED",Almacenamiento: 512GB SSD SATA3,Sistema Operativo: Windows 10 Home, $    2.267.990, $    2.199.990,https://www.pcfactory.cl//producto/31982-acer-notebook-gamer-predator-triton-500-intel-i7-8750h-nvidia-rtx-2080-8gb-15-6-fhd-16gb-512gb-ssd-windows-10-pt515-51-76vy
Pc Factory,"Notebook Gamer GS66 Stealth 10SF Intel i7-10875H RTX2070 Max-Q 8GB 15.6"" FHD 16GB 512GB SSD Windows 10",Marca: MSI,"Procesador: Intel® Core™ i7-10875H, 2,30GHZ  a 5.10GHz (16MB caché)",Memoria RAM: 16GB DDR4-3200Mhz (Máx. 64GB de Memoria RAM)  2 Slot,Tarjeta Gráfica: NVIDIA RTX2070 Max-Q 8GB GDDR6,"Pantalla: 15.6"" / FHD (1920*1080) 240Hz Thin Bezel, close to 100%sRGB",Almacenamiento:  512GB SSD NVMe PCIe Gen3x4 ,Sistema Operativo: Windows 10 Home, $    2.299.990, $    2.230.990,https://www.pcfactory.cl//producto/38408-msi-notebook-gamer-gs66-stealth-10sf-intel-i7-10875h-rtx2070-max-q-8gb-15-6-fhd-16gb-512gb-ssd-windows-10
Pc Factory,"Notebooks Gamer Omen i7-9750H NVIDIA RTX 2080 Max-Q 8GB 15.6"" FHD 144Hz 16GB + 32GB Optane 512GB SSD Windows 10 15-dh0006la",,,,,,,, $    2.299.990, $    2.230.990,https://www.pcfactory.cl//producto/34801-hp-notebooks-gamer-omen-i7-9750h-nvidia-rtx-2080-max-q-8gb-15-6-fhd-144hz-16gb--32gb-optane-512gb-ssd-windows-10-15-dh0006la
Pc Factory,"Notebook ZenBook Pro Intel i9-8950HK NVIDIA GTX 1050 Ti 4GB 15.6"" FHD 16GB 1TB SSD Windows 10 UX580GE-BN078T ",,,,,,,, $    2.399.990, $    2.327.990,https://www.pcfactory.cl//producto/31740-asus-notebook-zenbook-pro-intel-i9-8950hk-nvidia-gtx-1050-ti-4gb-15-6-fhd-16gb-1tb-ssd-windows-10-ux580ge-bn078t
Pc Factory,"MacBook Pro 13"" con Touch Bar Intel Core i5  2,0 GHz  16GB 1TB SSD Space Gray MWP52CI/A",Marca: Apple,"Procesador: Intel® Core™ i5 2GHz (Turbo Boost de hasta 3,8 GHz) (6MB de caché)",Memoria RAM: 16GB  LPDDR4X integrada a 3.733 MHz ,Gráfica: Intel Iris Plus Graphics,"Pantalla: 13,3"", retroiluminada por LED IPS (2560 x 1600 )",Almacenamiento: SSD de 1 TB,Sistema Operativo: macOS Catalina, $    2.399.990, $    2.327.990,https://www.pcfactory.cl//producto/37443-apple-macbook-pro-13-con-touch-bar-intel-core-i5-2-0-ghz-16gb-1tb-ssd-space-gray-mwp52ci-a
Pc Factory,"Notebook ExpertBook B9 Intel I7-10510U 16GB 1TB SSD 14"" FHD Windows 10 Pro Gris B9450FA-BM0198R",Marca: Asus,"Procesador: Intel® Core™ i7-10510U, 1.8 GHz hasta 4.9 GHz (8M Caché)",Memoria: 16GB LPDDR3 2133MHz (Máx. 16GB de Memoria RAM) ,Tarjeta Gráfica: Intel UHD Graphics 620,"Pantalla: 14"" 300nits FHD 16:9 Anti-Glare sRGB: 100% / 1920 x 1080",Almacenamiento: PCIEG3x4 NVME 1TB M.2 SSD,Sistema Operativo: Windows 10 Professional (64bit), $    2.499.990, $    2.374.990,https://www.pcfactory.cl//producto/37049-asus-notebook-expertbook-b9-intel-i7-10510u-16gb-1tb-ssd-14-fhd-windows-10-pro-gris-b9450fa-bm0198r
Pc Factory,"Notebook Pro Creator Intel i7-10875H RTX2060 6GB 17.3"" UHD 16GB 512GB SSD Windows 10 Pro",Marca: MSI,"Procesador: Intel® Core™ i7-10875H, 2.3Ghz a 5.10GHz(16MB caché)",Memoria RAM: 16GB DDR4-2666Mhz (Máx. 64GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA RTX2060 6GB GDDR6 ,"Pantalla: 17.3"" / UHD  3840 x 2160 HDR1000 mini LED, 60Hz DCI-P3 100%",Almacenamiento: 512GB M.2 SSD,Sistema Operativo: Windows 10 Professional, $    2.449.990, $    2.376.490,https://www.pcfactory.cl//producto/36890-msi-notebook-pro-creator-intel-i7-10875h-rtx2060-6gb-17-3-uhd-16gb-512gb-ssd-windows-10-pro
Pc Factory,"Notebook Gamer Legion Y740 Intel i7-9750H NVIDIA RTX 2080 Max-Q 8GB 17.3"" 144Hz FHD 32GB 1TB + 512GB SSD Windows 10",Marca: Lenovo,"Procesador:  Intel® Core™ i7-9750H, 2.6GHz hasta 4.50GHz (6M Cache)",Memoria RAM: 32GB DDR4 2666Mhz SODIMM (16x2) (Máx. 32GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: Nvidia RTX2080 MAX-Q8 GB / G6 256B ,"Pantalla: 17.3"" / FHD 144Hz 1920x1080 / IPS AG 300N",Almacenamiento: 1TB HD 7200RPM 2.5 7MM + 512GB SSD M.2 2280 NVME TLC,Sistema Operativo: Windows 10 Home, $    2.499.990, $    2.424.990,https://www.pcfactory.cl//producto/35730-lenovo-notebook-gamer-legion-y740-intel-i7-9750h-nvidia-rtx-2080-max-q-8gb-17-3-144hz-fhd-32gb-1tb--512gb-ssd-windows-10
Pc Factory,"Notebook Zenbook Pro Duo Intel i7-9750H NVIDIA RTX 2060 6GB 15.6"" UHD 32GB 1TB SSD Windows 10 Celestial Blue UX581GV-H2003T",Marca: Asus,"Procesador: Intel® Core™ i7-9750H,  2.6GHz hasta 4.5GHz (12M Caché)",Memoria RAM: 32GB DDR4 On Board (Máx. 32GB de Memoria RAM)  ,Tarjeta Gráfica: NVIDIA® GeForce RTX™ 2060 (6GB GDDR6),"Pantalla: 15.6"" / 4K UHD (3840 x 2160) 16:9 400nits",Almacenamiento: 1TB M.2 NVMe™ PCIe® 3.0 Performance SSD,Sistema Operativo: Windows 10 Home, $    2.599.990, $    2.469.990,https://www.pcfactory.cl//producto/38013-asus-notebook-zenbook-pro-duo-intel-i7-9750h-nvidia-rtx-2060-6gb-15-6-uhd-32gb-1tb-ssd-windows-10-celestial-blue-ux581gv-h2003t
Pc Factory,"Notebook Gamer Omen Intel i7-10750H NVIDIA RTX 2070 Max-Q 8GB 15.6"" FHD 32GB + 32GB Optane 512GB SSD Windows 10 Shadow Black 15-ek0008la",Marca: HP,"Procesador: Intel® Core™ i7-10750H, 2,6Ghz hasta 5GHz (12MB caché)",Memoria Total: 32GB SDRAM DDR4 2933Mhz (2x16GB) + 32GB de memoria Intel® Optane™ (32GB Máx. Memoria) 2 Slot,Tarjeta Gráfica: NVIDIA® GeForce® RTX™ 2070 con diseño Max-Q (GDDR6 de 8 GB dedicada),"Pantalla: 15,6"" WLED FHD IPS antirreflectante 144Hz 300 nits / 1920 x 1080 ",Almacenamiento: SSD 512GB,Sistema Operativo: Windows 10 Home (64bit), $    2.599.990, $    2.521.990,https://www.pcfactory.cl//producto/37296-hp-notebook-gamer-omen-intel-i7-10750h-nvidia-rtx-2070-max-q-8gb-15-6-fhd-32gb--32gb-optane-512gb-ssd-windows-10-shadow-black-15-ek0008la
Pc Factory,"MacBook Pro 16"" Space Gray con Touch Bar Intel i7 2,6 GHz 16GB 512GB SSD Radeon Pro 5300M 4GB MVVJ2CI/A",Marca: Apple,"Procesador: Intel® Core™ i7 2,6 GHz (Turbo Boost de hasta 4,5 GHz)(12MB caché)",Memoria: 16GB DDR4 integrada a 2.666 MHz,Gráfica: AMD Radeon Pro 5300M (4GB GDDR6),"Pantalla: 16"", retroiluminada por LED (3072 x 1920)",Almacenamiento: SSD 512 GB,Sistema Operativo: macOS Catalina, $    2.599.990, $    2.521.990,https://www.pcfactory.cl//producto/37345-apple-macbook-pro-16-space-gray-con-touch-bar-intel-i7-2-6-ghz-16gb-512gb-ssd-radeon-pro-5300m-4gb-mvvj2ci-a
Pc Factory,"Notebook Pro WS65 9TK Intel i9-9880H NVIDIA Quadro RTX 3000 6GB 15.6"" FHD 32GB 512GB SSD Windows 10 Pro",Marca: MSI,Procesador: Intel® Core™ i9-9880H 2.30GHz hasta 4.80GHz,Memoria: 32GB DDR IV 2666MHz (16GBx2)(Máx. 64GB de Memoria RAM),Tarjeta Gráfica: Quadro RTX3000 6GB GDDR6,"Pantalla: 15.6"" / FHD 1920x1080 / IPS-Level 60Hz 72%NTSC Thin Bezel, 100%sRGB",Almacenamiento: 512GB NVMe PCIe Gen3x4 SSD,Sistema Operativo: Windows 10 Professional, $    2.783.490, $    2.699.990,https://www.pcfactory.cl//producto/32600-msi-notebook-pro-ws65-9tk-intel-i9-9880h-nvidia-quadro-rtx-3000-6gb-15-6-fhd-32gb-512gb-ssd-windows-10-pro
Pc Factory,"Notebook Pro Creator Intel i7-10875H NVIDIA RTX 2070 Max-Q 8GB 17.3"" UHD 16GB 1TB SSD Windows 10 Pro",Marca: MSI,"Procesador: Intel® Core™ i7-10875H, frecuencia básica 2.3Ghz (16MB caché)",Memoria: 16GB DDR4-2666Mhz (Máx. 64GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA® RTX2070™ Max-Q 8GB GDDR6,"Pantalla: 17.3"" UHD HDR1000 mini LED, 60Hz DCI-P3 100% / 3840 x 2160",Almacenamiento: 1TB M.2 SSD,Sistema Operativo: Windows 10  Professional, $    2.899.990, $    2.754.990,https://www.pcfactory.cl//producto/36888-msi-notebook-pro-creator-intel-i7-10875h-nvidia-rtx-2070-max-q-8gb-17-3-uhd-16gb-1tb-ssd-windows-10-pro
Pc Factory,"Notebook Zenbook Pro Duo UX581GV Intel i9-9980HK NVIDIA RTX 2060 6GB 15.6"" UHD 1TB SSD 32GB Windows 10 Blue UX581GV-H2001T",Marca: Asus,"Procesador: Intel® Core™ i9-9980HK, 2.4 GHz hasta 5.0GHz (16M Caché)",Memoria: 32GB (Máx. 32GB de Memoria RAM) 2666MHz ,Tarjeta Gráfica: NVIDIA GeForce RTX 2060 6GB (GDDR6),"Pantalla: 15.6"" / UHD 3840 x 2160 / , 16:9, Glare, Touch, Wide View / Narrow border, 400nits, ",Almacenamiento: 1TB SSD PCIEG3x4 NVME M.2 ,Sistema Operativo: Windows 10 (64bit), $    2.999.990, $    2.909.990,https://www.pcfactory.cl//producto/34898-asus-notebook-zenbook-pro-duo-ux581gv-intel-i9-9980hk-nvidia-rtx-2060-6gb-15-6-uhd-1tb-ssd-32gb-windows-10-blue-ux581gv-h2001t
Pc Factory,"MacBook Pro 16"" Space Gray con Touch Bar Intel i9 2,3 GHz 16GB 1TB SSD Radeon Pro 5500M 4GB MVVK2CI/A",Marca: Apple,"Procesador: Intel® Core™ i9, 2,3 GHz (Turbo Boost de hasta 4,8 GHz) 16MB ",Memoria: 16 GB DDR4 integrada a 2.666 MHz ,Gráfica: AMD Radeon Pro 5500M (4 GB GDDR6) Intel UHD Graphics 630,"Pantalla: 16"", retroiluminada por LED 500 nits (3072 x 1920) ",Almacenamiento: SSD 1TB,Sistema Operativo: macOS Catalina, $    2.999.990, $    2.909.990,https://www.pcfactory.cl//producto/37308-apple-macbook-pro-16-space-gray-con-touch-bar-intel-i9-2-3-ghz-16gb-1tb-ssd-radeon-pro-5500m-4gb-mvvk2ci-a
Pc Factory,"Notebook Gamer ROG Intel i7-9750H NVIDIA RTX 2080 8GB 17.3"" FHD 144Hz 32GB 1TB + 512GB SSD Windows 10 G703GXR-EV059T",Marca: Asus,"Procesador: Intel® Core™ i7-9750H, 2.6GHz hasta 4.5GHz (12M Caché)",Memoria: 32GB DDR4 2666Mhz (2x16GB)(Máx. 64GB de Memoria RAM) 4 Slot,Tarjeta Gráfica: NVIDIA® GeForce RTX ™ 2080 (GDDR6 8GB),"Pantalla: 17.3"" / FHD 1920x1080 144Hz 3 ms 16: 9 IPS",Almacenamiento: 1TB SATA 5400RPM 2.5’ HDD (FireCuda) + 512GB SSD M.2 PCIE NVME (Hyper Drive),Sistema Operativo: Windows 10 (64bit), $    3.092.790, $    2.999.990,https://www.pcfactory.cl//producto/35097-asus-notebook-gamer-rog-intel-i7-9750h-nvidia-rtx-2080-8gb-17-3-fhd-144hz-32gb-1tb--512gb-ssd-windows-10-g703gxr-ev059t
Pc Factory,"Notebook OMEN X Intel i9-9880H NVIDIA RTX 2080 8GB 15.6"" FHD 32GB + 32GB Optane 512GB SSD Windows 10 15-dg0001la",Marca: HP,"Procesador: Intel® Core™ i9 9880H, 2,3 GHz hasta 4,8 GHz (16MB caché)",Memoria Total: 32GB RAM DDR4 2666 Mhz SDRAM (2x16GB) + 32 GB de memoria Intel® Optane™ (Máx. GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA® GeForce RTX™ 2080 8GB GDDR6,"Pantalla Principal: 15,6"" / FHD 1920 x 1080 240Hz / WLED IPS antirreflejo con micromarco y retroiluminación Pantalla Secundaria: 5,98"" / FHD 1920 x 1080 / IPS BrightView con micromarco, retroiluminación WLED, multitáctil",Almacenamiento: 512GB SSD Intel® ,Sistema Operativo: Windows 10 Home, $    3.195.890, $    3.099.990,https://www.pcfactory.cl//producto/35707-hp-notebook-omen-x-intel-i9-9880h-nvidia-rtx-2080-8gb-15-6-fhd-32gb--32gb-optane-512gb-ssd-windows-10-15-dg0001la
Pc Factory,"Notebook ProArt StudioBook Intel Xeon E-2276M NVIDIA Quadro RTX 3000 Max Q 6GB 17"" FHD 32GB 1TB SSD Windows 10 Star Grey W700G3T-AV150R",Marca: Asus,"Procesador: Intel® Xeon® E-2276M, 2.8GHz hasta 4.7GHz (12M Caché)",Memoria RAM: 32GB DDR4 ECC SO-DIMM (16GBx2)(Máx. 64GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA® Quadro® RTX 3000 Max Q (6GB GDDR6),"Pantalla: 17"" / FHD 1920 x 1200 / LCD WUXGA 16:10 Anti-glare 300nits",Almacenamiento: 1TB M.2 NVMe™ PCIe® 3.0 Performance SSD,Sistema Operativo: Windows 10 Pro, $    3.199.990, $    3.103.990,https://www.pcfactory.cl//producto/37187-asus-notebook-proart-studiobook-intel-xeon-e-2276m-nvidia-quadro-rtx-3000-max-q-6gb-17-fhd-32gb-1tb-ssd-windows-10-star-grey-w700g3t-av150r
Pc Factory,"Notebook Gamer ROG Zephyrus Duo 15 Intel i9-10980HK NVIDIA RTX 2080 SUPER Max-Q 8GB 15.6"" 4K UHD 32GB  2TB SSD Windows 10 GX550LXS-HC106T Grey",Marca: Asus,"Procesador: Intel® Core™ i9-10980HK, 2.4GHZ hasta 5.3GHz (16M Caché)",Memoria RAM: 32GB Total / 16GB DDR4 on board + 16GB DDR4-3200 SO-DIMM(Máx. 32GB de Memoria RAM) 2 Slot,Tarjeta Gráfica: NVIDIA® GeForce RTX™ 2080 SUPER con Max-Q Design 8GB GDDR6,"Pantalla: 15.6"" 4K UHD 16:9 60Hz anti-glare / 3840 x 2160",Almacenamiento: 2TB SSD Total / 1TB + 1TB M.2 NVMe™ PCIe® 3.0 Performance RAID0 SSD,Sistema Operativo: Windows 10 Home , $    3.999.990, $    3.879.990,https://www.pcfactory.cl//producto/37185-asus-notebook-gamer-rog-zephyrus-duo-15-intel-i9-10980hk-nvidia-rtx-2080-super-max-q-8gb-15-6-4k-uhd-32gb-2tb-ssd-windows-10-gx550lxs-hc106t-grey
