compania,titulo,marca,procesador,ram,tarjeta_grafica,pantalla,almacenamiento,sistema_operativo,precio_normal,precio_oferta,urls
Falabella,"Macbook Air 13"" Intel Core i3 8GB RAM 256GB SSD Gold ",Apple,intel core i3,8.0,intel iris plus graphics,13.3,256.0,macos,1149990.0,1049990.0,https://www.falabella.com/falabella-cl/product/9062145/Macbook-Air-13-Intel-Core-i3-8GB-RAM-256GB-SSD-Gold/9062145
Falabella,"Notebook Reacondicionado Probook 6470B Intel Core I5 14"" WIN10 ",Hp,intel core i5,4.0,gt710,14.0,512.0,windows 10,345000.0,295000.0,https://www.falabella.com/falabella-cl/product/8151449/Notebook-Reacondicionado-Probook-6470B-Intel-Core-I5-14-WIN10/8151449
Falabella,Pc Tecnocam Gamer Pentium Gold G-5400 3.7Ghz  8Gb ,TECNOCAM,intel pentium,8.0,uhd graphics,2.4,512.0,windows 10 home,446400.0,372000.0,https://www.falabella.com/falabella-cl/product/14724890/Pc-Tecnocam-Gamer-Pentium-Gold-G-5400-3.7Ghz-8Gb/14724890
Falabella,Ntbk Hp 240 G7 I3-8130U/4Gb/1Tb/14/W10H ,Hp,intel core i3,4.0,nvidia® geforce® gtx 1050,14.0,512.0,windows 10 home,599990.0,439990.0,https://www.falabella.com/falabella-cl/product/12619496/Ntbk-Hp-240-G7-I3-8130U-4Gb-1Tb-14-W10H/12619496
Falabella,"Notebook Pavilion Gaming 15-dk0005la Intel Core i7 8GB RAM-256GB SSD NVIDIA GeForce GTX 1050 4GB 15,6"" ",Hp,intel core i7,8.0,uhd graphics,15.6,256.0,windows 10 home,1069990.0,1019990.0,"https://www.falabella.com/falabella-cl/product/7606312/Notebook-Pavilion-Gaming-15-dk0005la-Intel-Core-i7-8GB-RAM-256GB-SSD-NVIDIA-GeForce-GTX-1050-4GB-15,6-/7606312"
Falabella,"Notebook Pavilion 15-cs3012la Intel Core i5 8GB RAM 512GB SSD 15.6"" ",Hp,intel core i5,8.0,nvidia geforce gtx 1050 (gddr5 de 3  dedicada),15.6,512.0,windows 10 home,959990.0,909990.0,https://www.falabella.com/falabella-cl/product/14448032/Notebook-Pavilion-15-cs3012la-Intel-Core-i5-8GB-RAM-512GB-SSD-15.6-/14448032
Falabella,"MacBook Pro 16"" Intel Core i7 16GB RAM-512GB SSD Silver ",Apple,intel core i7,16.0,amd radeon pro 5300m,16.0,512.0,macos,2299990.0,2249990.0,https://www.falabella.com/falabella-cl/product/8300426/MacBook-Pro-16-Intel-Core-i7-16GB-RAM-512GB-SSD-Silver/8300426
Falabella,"MacBook Pro de 13 pulgadas con Touch Bar: Intel Core i5 de cuatro núcleos a 2,0 GHz de décima generación, 1 TB - Space Gray ",Apple,intel core i5,16.0,intel&nbsp;iris plus&nbsp;graphics,13.3,1000.0,macos,2449990.0,2399990.0,"https://www.falabella.com/falabella-cl/product/11063603/MacBook-Pro-de-13-pulgadas-con-Touch-Bar:-Intel-Core-i5-de-cuatro-nucleos-a-2,0-GHz-de-decima-generacion,-1-TB-Space-Gray/11063603"
Falabella,Notebook Hp 240 G7 ,Hp,intel celeron,4.0,intel® uhd 600,14.0,512.0,windows 10 home,389990.0,339990.0,https://www.falabella.com/falabella-cl/product/14728097/Notebook-Hp-240-G7/14728097
Falabella,Notebook Hp 240 G7 Intel Core I3-1005G1 Freedos ,Hp,intel core i3,4.0,amd radeon 520,14.0,512.0,de fabricante,529990.0,479990.0,https://www.falabella.com/falabella-cl/product/14524408/Notebook-Hp-240-G7-Intel-Core-I3-1005G1-Freedos/14524408
Falabella,Dell Inspiron 3493 I3-1005 / 1Tb / 4Gb 14 ,Dell,intel core i3,4.0,intel,14.0,128.0,windows 10 home,599990.0,469990.0,https://www.falabella.com/falabella-cl/product/10324271/Dell-Inspiron-3493-I3-1005-1Tb-4Gb-14/10324271
Falabella,"Notebook Legion 5i Intel Core i5-10300H 16 1TB HDD + 128GB SSD NVIDIA Geforce RTX2060 15"" 144HZ ",Lenovo,intel core i5,16.0,nvidia geforce rtx2060,15.6,512.0,windows 10,1249990.0,1219990.0,https://www.falabella.com/falabella-cl/product/11235697/Notebook-Legion-5i-Intel-Core-i5-10300H-16-1TB-HDD-+-128GB-SSD-NVIDIA-Geforce-RTX2060-15-144HZ/11235697
Falabella,"Notebook Gamer ROG Strix SCAR 15 Intel Core i7-10875H 16GB RAM 1TB SSD NVIDIA GeForce RTX 2070 15.6"" ",Asus,intel core i7,16.0,nvidia geforce rtx 2070,15.6,1000.0,windows 10 home,2249990.0,2099990.0,https://www.falabella.com/falabella-cl/product/14443389/Notebook-Gamer-ROG-Strix-SCAR-15-Intel-Core-i7-10875H-16GB-RAM-1TB-SSD-NVIDIA-GeForce-RTX-2070-15.6-/14443389
Falabella,"Notebook Gamer Intel Core i7-9750H 16GB RAM + 32GB Intel Optane 512GB SSD NVIDIA GeForce RTX 2070 15,6"" ",Hp,intel core i7,16.0,nvidia geforce rtx 2070 con diseño max-q,15.6,512.0,windows 10 home,2049990.0,1999990.0,"https://www.falabella.com/falabella-cl/product/8116894/Notebook-Gamer-Intel-Core-i7-9750H-16GB-RAM-+-32GB-Intel-Optane-512GB-SSD-NVIDIA-GeForce-RTX-2070-15,6-/8116894"
Falabella,"Notebook ZenBook Pro Duo UX581 Intel Core i7 16GB RAM-1TB SSD NVIDIA GeForce RTX 2060 15.6"" ",Asus,intel core i7,16.0,nvidia geforce rtx 2060,15.6,1000.0,windows 10,2599990.0,2299990.0,https://www.falabella.com/falabella-cl/product/8129266/Notebook-ZenBook-Pro-Duo-UX581-Intel-Core-i7-16GB-RAM-1TB-SSD-NVIDIA-GeForce-RTX-2060-15.6-/8129266
Falabella,"Matebook X Pro 13.9"" i7-10510U 16GB RAM 1TB SSD NVIDIA® GeForce® MX250 ",Huawei,intel,16.0,nvidia® geforce® mx250,14.0,1000.0,windows 10 home,1849990.0,1799990.0,https://www.falabella.com/falabella-cl/product/12289305/Matebook-X-Pro-13.9-i7-10510U-16GB-RAM-1TB-SSD-NVIDIA%C2%AE-GeForce%C2%AE-MX250/12289305
Falabella,"Macbook Air 13"" Intel Core i3 8GB RAM 256GB SSD Silver ",Apple,intel core i3,8.0,intel iris plus graphics,13.3,256.0,macos,1149990.0,1049990.0,https://www.falabella.com/falabella-cl/product/9062143/Macbook-Air-13-Intel-Core-i3-8GB-RAM-256GB-SSD-Silver/9062143
Falabella,"Notebook Intel Core i7-1065G7 8GB RAM + 32GB Intel Optane 512GB SSD 13.3"" ",Hp,intel core i7,8.0,gráficas intel iris plus,13.3,512.0,windows 10 home,999990.0,949990.0,https://www.falabella.com/falabella-cl/product/14624671/Notebook-Intel-Core-i7-1065G7-8GB-RAM-+-32GB-Intel-Optane-512GB-SSD-13.3-/14624671
Falabella,Pcbox Pro Intel Core I7-10700 Nvidia Rtx 2070 8Gb ,INTEL,intel core i7,16.0,nvidia geforce rtx 2070 evga/msi/asus/gigabyte/zotac,15.6,500.0,windows 10,1879990.0,1829990.0,https://www.falabella.com/falabella-cl/product/13794245/Pcbox-Pro-Intel-Core-I7-10700-Nvidia-Rtx-2070-8Gb/13794245
Falabella,Razer Blade 15 Base Edition ,Hp,intel core i7,16.0,nvidia® geforce rtx? 2060 (6 gddr6 vram),14.0,512.0,windows 10 home,2049990.0,1999990.0,https://www.falabella.com/falabella-cl/product/14673782/Razer-Blade-15-Base-Edition/14673782
Falabella,"Notebook Gamer Intel Core i7-10750H 12GB RAM 512GB SSD NVIDIA GeForce RTX 2060 16"" ",Hp,intel core i7,12.0,nvidia geforce rtx 2060 con diseño max-q,16.0,512.0,windows 10 home,1549990.0,1499990.0,https://www.falabella.com/falabella-cl/product/14624679/Notebook-Gamer-Intel-Core-i7-10750H-12GB-RAM-512GB-SSD-NVIDIA-GeForce-RTX-2060-16-/14624679
Falabella,"MacBook Pro de 13 pulgadas con Touch Bar: Intel Core i5 de cuatro núcleos a 2,0 GHz de décima generación, 512 GB - Space Gray ",Apple,intel core i5,16.0,intel&nbsp;iris plus&nbsp;graphics,13.3,512.0,macos,2249990.0,2199990.0,"https://www.falabella.com/falabella-cl/product/11062878/MacBook-Pro-de-13-pulgadas-con-Touch-Bar:-Intel-Core-i5-de-cuatro-nucleos-a-2,0-GHz-de-decima-generacion,-512-GB-Space-Gray/11062878"
Falabella,Lenovo Ideapad 3 I3-1005G1 ,Lenovo,intel core i3,8.0,gráficos intel® uhd,15.6,256.0,windows 10 home,674990.0,624990.0,https://www.falabella.com/falabella-cl/product/14630603/Lenovo-Ideapad-3-I3-1005G1/14630603
Falabella,"Notebook Legion 5i Intel Core i7-10750H 8GB RAM 1TB HDD + 128GB SSD Nvidia Geforce GTX1660TI 15"" 144HZ WiFi6 ",Lenovo,intel core i7,8.0,nvidia geforce gtx 1660 ti,15.6,128.0,windows 10,1299990.0,1249990.0,https://www.falabella.com/falabella-cl/product/11235824/Notebook-Legion-5i-Intel-Core-i7-10750H-8GB-RAM-1TB-HDD-+-128GB-SSD-Nvidia-Geforce-GTX1660TI-15-144HZ-WiFi6/11235824
Falabella,"Notebook ZenBook Pro Duo UX581 Intel Core i9 32GB RAM-1TB SSD NVIDIA GeForce RTX 2060 15.6"" ",Asus,intel core i9,32.0,nvidia geforce rtx 2060,15.6,1000.0,windows 10,3199990.0,2899990.0,https://www.falabella.com/falabella-cl/product/8129265/Notebook-ZenBook-Pro-Duo-UX581-Intel-Core-i9-32GB-RAM-1TB-SSD-NVIDIA-GeForce-RTX-2060-15.6-/8129265
Falabella,Lenovo - Ideapad 3 17Ada05 ,Lenovo,amd ryzen r7,12.0,integrada radeon? rx vega 10 graphics,17.0,128.0,windows 10 home,929990.0,879990.0,https://www.falabella.com/falabella-cl/product/14592696/Lenovo-Ideapad-3-17Ada05/14592696
Falabella,Msi Gp65 Leopard 9Sd I7-9750Hhm370 512Gb 16G W10 ,Msi,intel core i7,16.0,nvidia® geforce® gtx 1660 ti with 6 gddr6,15.6,512.0,windows 10 home,1950000.0,1890000.0,https://www.falabella.com/falabella-cl/product/9705760/Msi-Gp65-Leopard-9Sd-I7-9750Hhm370-512Gb-16G-W10/9705760
Falabella,Hp Pavilion - 15-Cs3065Cl ,Hp,intel core i7,12.0,intel® iris® plus graphics,15.6,512.0,windows 10 home,1039990.0,989990.0,https://www.falabella.com/falabella-cl/product/14645101/Hp-Pavilion-15-Cs3065Cl/14645101
Falabella,Pc Tecnocam Gamer Slim I5-9400F 2.9Ghz 16Gb Hdd 1T ,TECNOCAM,intel core i5,16.0,gt710,2.4,512.0,windows 10 home,596400.0,497000.0,https://www.falabella.com/falabella-cl/product/14724887/Pc-Tecnocam-Gamer-Slim-I5-9400F-2.9Ghz-16Gb-Hdd-1T/14724887
Falabella,"MacBook Pro de 13 pulgadas con Touch Bar: Intel Core i5 de cuatro núcleos a 2,0 GHz de décima generación, 1 TB - Silver ",Apple,intel core i5,16.0,intel&nbsp;iris plus&nbsp;graphics,13.3,1000.0,macos,2449990.0,2399990.0,"https://www.falabella.com/falabella-cl/product/11063627/MacBook-Pro-de-13-pulgadas-con-Touch-Bar:-Intel-Core-i5-de-cuatro-nucleos-a-2,0-GHz-de-decima-generacion,-1-TB-Silver/11063627"
Falabella,"Notebook GF65 THIN9SEXR i5-9300H 8GB RAM 512GB SSD NVIDIA GeForce RTX 2060 15.6"" ",Msi,intel core i5,8.0,nvidia geforce rtx 2060,15.6,512.0,windows 10,1349990.0,1299990.0,https://www.falabella.com/falabella-cl/product/12368654/Notebook-GF65-THIN9SEXR-i5-9300H-8GB-RAM-512GB-SSD-NVIDIA-GeForce-RTX-2060-15.6-/12368654
Falabella,Laptop Dell Latitude 3400 14 Intel Core I7 Ssd ,Dell,intel core i7,16.0,integrada,14.0,256.0,windows 10,1049990.0,999990.0,https://www.falabella.com/falabella-cl/product/14436060/Laptop-Dell-Latitude-3400-14-Intel-Core-I7-Ssd/14436060
Falabella,Notebook Elitebook 820G3 I5 8Gbram 256Gb Ssd 125 ,Hp,intel core i5,8.0,dual core,12.0,256.0,windows 10 home,709990.0,659990.0,https://www.falabella.com/falabella-cl/product/14685558/Notebook-Elitebook-820G3-I5-8Gbram-256Gb-Ssd-125/14685558
Falabella,Notebook Hp 15.6 Intel Core I5 8Gb/256Gb Ssd ,Hp,intel core i5,8.0,intel® uhd graphics,15.6,256.0,windows 10 home,999990.0,799990.0,https://www.falabella.com/falabella-cl/product/14600918/Notebook-Hp-15.6-Intel-Core-I5-8Gb-256Gb-Ssd/14600918
Falabella,Lenovo Thinkbook 13S-Iwl ,Lenovo,intel core i5,8.0,gráficos intel® uhd,13.3,256.0,windows 10 home,819990.0,769990.0,https://www.falabella.com/falabella-cl/product/10461717/Lenovo-Thinkbook-13S-Iwl/10461717
Falabella,Lenovo Thinkpad E15 ,Lenovo,intel core i7,8.0,gráficos intel® uhd,15.6,512.0,de fabricante,1039990.0,989990.0,https://www.falabella.com/falabella-cl/product/14520576/Lenovo-Thinkpad-E15/14520576
Falabella,Notebook Hp 240 G7 I3-1005G1 8Gb 1Tb Windows 10H ,Hp,intel core i3,8.0,graficos intel uhd,14.0,512.0,windows 10 home,589900.0,539900.0,https://www.falabella.com/falabella-cl/product/14576050/Notebook-Hp-240-G7-I3-1005G1-8Gb-1Tb-Windows-10H/14576050
Falabella,"Notebook Gamer OMEN Intel Core Intel Core i7-10750H 16GB RAM 512GB SSD NVIDIA GeForce RTX 2070 15.6"" ",Hp,intel core i7,16.0,nvidia geforce rtx 2070 con diseño max-q,15.6,512.0,windows 10 home,2149990.0,2099990.0,https://www.falabella.com/falabella-cl/product/14550700/Notebook-Gamer-OMEN-Intel-Core-Intel-Core-i7-10750H-16GB-RAM-512GB-SSD-NVIDIA-GeForce-RTX-2070-15.6-/14550700
Falabella,Notebook Gamer Dell G3 3590 i7 ,Dell,intel core i7,8.0,nvidia geforce gtx 1660 ti,15.6,128.0,windows 10 home,1303990.0,1253990.0,https://www.falabella.com/falabella-cl/product/14709806/Notebook-Gamer-Dell-G3-3590-i7/14709806
Falabella,Notebook HP 240 G7 N4020 14 4GB Ram 500GB Win10H ,Hp,intel celeron,4.0,intel uhd graphics 620,14.0,512.0,windows 10 home,415990.0,365990.0,https://www.falabella.com/falabella-cl/product/14410999/Notebook-HP-240-G7-N4020-14-4GB-Ram-500GB-Win10H/14410999
Falabella,Notebook Dell Latitude 5400 I5 8265U 8Gb 1 Tb W10P ,Dell,intel core i5,8.0,uhd graphics,14.0,512.0,windows 10,871900.0,821900.0,https://www.falabella.com/falabella-cl/product/14484394/Notebook-Dell-Latitude-5400-I5-8265U-8Gb-1-Tb-W10P/14484394
Falabella,Notebook Asus I7-8565U 1Tbtpm 8Gb 15In W10 Pro ,Asus,intel core i7,8.0,uhd graphics,15.0,512.0,windows 10 home,1396000.0,1159900.0,https://www.falabella.com/falabella-cl/product/14630592/Notebook-Asus-I7-8565U-1Tbtpm-8Gb-15In-W10-Pro/14630592
Falabella,Notebook Gamer 15-EK0008 Intel Core i7-10750H 32GB RAM + 32 512GB SSD NVIDIA GeForce RTX 2070 ,Hp,intel core i7,32.0,nvidia geforce rtx 2070 con diseño max-q (gddr6 de 8  dedicada),15.6,512.0,windows 10 home,2649990.0,2599990.0,https://www.falabella.com/falabella-cl/product/13781047/Notebook-Gamer-15-EK0008-Intel-Core-i7-10750H-32GB-RAM-+-32-512GB-SSD-NVIDIA-GeForce-RTX-2070/13781047
Falabella,"Notebook Intel Core i5 8GB RAM 512GB SSD 13"" ",Huawei,intel core i5,8.0,integrated graphics card intel® uhd graphics 620,13.0,512.0,windows 10 home,949990.0,899990.0,https://www.falabella.com/falabella-cl/product/14623186/Notebook-Intel-Core-i5-8GB-RAM-512GB-SSD-13-/14623186
Falabella,Notebook Dell Vostro 3490 I3-8145 8Gb 1Tb Win10Pro ,Dell,intel core i3,8.0,nvidia quadro t2000,14.0,1000.0,windows 10,650900.0,600900.0,https://www.falabella.com/falabella-cl/product/14385068/Notebook-Dell-Vostro-3490-I3-8145-8Gb-1Tb-Win10Pro/14385068
Falabella,"Notebook Asus Pro Art W700G2T Intel Xeon 16GB RAM 1TB SSD NVIDIA Quadro T2000 17"" ",Asus,intel core i7,16.0,uhd graphics,17.0,512.0,windows 10,2649990.0,2599990.0,https://www.falabella.com/falabella-cl/product/9325038/Notebook-Asus-Pro-Art-W700G2T-Intel-Xeon-16GB-RAM-1TB-SSD-NVIDIA-Quadro-T2000-17-/9325038
Falabella,Notebook Legion 7i Intel Core i7-10750H 16GB RAM 512GB SSD Nvidia Geforce RTX2070 Max-Q 240HZ ,Lenovo,intel core i7,16.0,nvidia geforce rtx2070 max-q,15.6,512.0,windows 10,1999990.0,1839990.0,https://www.falabella.com/falabella-cl/product/11235938/Notebook-Legion-7i-Intel-Core-i7-10750H-16GB-RAM-512GB-SSD-Nvidia-Geforce-RTX2070-Max-Q-240HZ/11235938
Falabella,Notebook/Msi/I7/8G/512Ssd/Gtx1660Ti/156/Fhd ,Msi,intel core i7,8.0,nvidia geforce gtx 1660 ti,15.6,512.0,windows 10,1899990.0,1319990.0,https://www.falabella.com/falabella-cl/product/12711414/Notebook-Msi-I7-8G-512Ssd-Gtx1660Ti-156-Fhd/12711414
Falabella,Notebook Legion 7i Intle Core i7-10750H 32GB RAM 1TB SSD Nvidia Geforce RTX2080 Super Max-Q 240HZ ,Lenovo,intel core i7,32.0,nvidia geforce rtx2080 super max-q,15.6,1000.0,windows 10,2699990.0,2399990.0,https://www.falabella.com/falabella-cl/product/11236440/Notebook-Legion-7i-Intle-Core-i7-10750H-32GB-RAM-1TB-SSD-Nvidia-Geforce-RTX2080-Super-Max-Q-240HZ/11236440
Falabella,"Combo Notebook VivoBook X420 Intel Core i7 8GB RAM-512GB SSD 14"" + Microsoft 365 Personal ",Asus,intel core i7,8.0,uhd graphics,14.0,512.0,windows 10,1290143.8844444444,1240143.8844444444,https://www.falabella.com/falabella-cl/product/prod13572623/Combo-Notebook-VivoBook-X420-Intel-Core-i7-8GB-RAM-512GB-SSD-14-+-Microsoft-365-Personal/sku13572636
Falabella,"ThinkPad T490 Core i7 16GB RAM 512GB SSD 14"" MX250 ",Lenovo,intel core i7,16.0,14,14.0,512.0,windows 10,1319990.0,1269990.0,https://www.falabella.com/falabella-cl/product/14577059/ThinkPad-T490-Core-i7-16GB-RAM-512GB-SSD-14-MX250/14577059
Falabella,LENOVO X1 Carbon I7-10510U 16GB 1TB SSD W10PADP ,Lenovo,intel core i7,16.0,uhd graphics,14.0,1000.0,windows 10 home,4125990.0,4075990.0,https://www.falabella.com/falabella-cl/product/14608729/LENOVO-X1-Carbon-I7-10510U-16GB-1TB-SSD-W10PADP/14608729
Falabella,Pc Gamer Tecnocam I3 9100F 29Ghz Turbo  420 Ghz ,TECNOCAM,intel core i3,16.0,hexa core,14.0,32.0,universal,507600.0,479900.0,https://www.falabella.com/falabella-cl/product/14444800/Pc-Gamer-Tecnocam-I3-9100F-29Ghz-Turbo-420-Ghz/14444800
Falabella,Notebook Hp 240 G7 Core I3-1005G1 4Gb 1Tb 14 Hd W ,Hp,intel core i3,4.0,uhd graphics,14.0,512.0,windows 10 home,853200.0,809900.0,https://www.falabella.com/falabella-cl/product/14630598/Notebook-Hp-240-G7-Core-I3-1005G1-4Gb-1Tb-14-Hd-W/14630598
Falabella,ThinkPad X1 Carbon i7 16G RAM 1TB SSD 14 FHD Touch ,Lenovo,intel core i7,16.0,intel uhd graphics 620,14.0,1000.0,windows 10,2199990.0,2029990.0,https://www.falabella.com/falabella-cl/product/14577012/ThinkPad-X1-Carbon-i7-16G-RAM-1TB-SSD-14-FHD-Touch/14577012
Falabella,Pc Gamer Computador De Escritorio Tecnokit ,amd,amd ryzen r5,16.0,radeon rx vega 11,1.0,240.0,windows 10 home,619990.0,569990.0,https://www.falabella.com/falabella-cl/product/14732362/Pc-Gamer-Computador-De-Escritorio-Tecnokit/14732362
Falabella,Asus Expertbook I7-10510U 1Tb Ssd 16Gb W10P ,Asus,intel core i7,16.0,intel uhd graphics 620,14.0,1000.0,windows 10,2779900.0,2729900.0,https://www.falabella.com/falabella-cl/product/14463706/Asus-Expertbook-I7-10510U-1Tb-Ssd-16Gb-W10P/14463706
Falabella,"Notebook Intel Core i7-10750H 16GB RAM 32GB Intel Optane 512GB SSD 15.6"" ",Hp,intel core i7,16.0,nvidia geforce rtx 2060 con diseño max-q,15.6,512.0,windows 10 home,2049990.0,1999990.0,https://www.falabella.com/falabella-cl/product/14624690/Notebook-Intel-Core-i7-10750H-16GB-RAM-32GB-Intel-Optane-512GB-SSD-15.6-/14624690
Falabella,Generic Pc Gamer Intel Core I7-9700K/Rtx2080-8Gb/1Tb/Win10 ,GAMEPRO,intel core i3,8.0,evga geforce rtx 2080 - 8,14.0,512.0,windows 10,2549990.0,2499990.0,https://www.falabella.com/falabella-cl/product/7466870/Generic-Pc-Gamer-Intel-Core-I7-9700K-Rtx2080-8Gb-1Tb-Win10/7466870
Falabella,Notebook Hp 240 G7 I3-1005G1 4Gb 1Tb Windows 10H ,Hp,intel core i3,4.0,graficos uhd intel,14.0,512.0,windows 10 home,549900.0,499900.0,https://www.falabella.com/falabella-cl/product/14576046/Notebook-Hp-240-G7-I3-1005G1-4Gb-1Tb-Windows-10H/14576046
Falabella,Pc Tecnocam I3-9100F 16Gb  Hdd 1Tb  Ssd 240 Gt710 ,TECNOCAM,intel core i3,16.0,gt710,2.4,240.0,windows 10 home,880800.0,709900.0,https://www.falabella.com/falabella-cl/product/14724884/Pc-Tecnocam-I3-9100F-16Gb-Hdd-1Tb-Ssd-240-Gt710/14724884
Falabella,Notebook Hp 240 G7 N4000 4Gb Ram 500 Gb Windows 10 ,Hp,intel celeron,4.0,video geforce mx250 2 dedicado,14.0,256.0,windows 10 home,549900.0,499900.0,https://www.falabella.com/falabella-cl/product/12624343/Notebook-Hp-240-G7-N4000-4Gb-Ram-500-Gb-Windows-10/12624343
Falabella,Dell Vostro 14 5490 ,Dell,intel core i7,8.0,uhd graphics,14.0,512.0,windows 10 home,1224990.0,1174990.0,https://www.falabella.com/falabella-cl/product/14673776/Dell-Vostro-14-5490/14673776
Falabella,Notebook Lenovo Thinkpad X1 Carbon (7Th Gen) ,Lenovo,intel core i7,16.0,integrated intel uhd graphics,14.0,1000.0,windows 10,3129600.0,2600000.0,https://www.falabella.com/falabella-cl/product/14546099/Notebook-Lenovo-Thinkpad-X1-Carbon-(7Th-Gen)/14546099
Falabella,Notebook Asus I5-10210U 1Tbtpm 8Gb 14In W10 Pro ,Asus,intel core i5,8.0,uhd graphics,14.0,512.0,windows 10 home,1167900.0,999900.0,https://www.falabella.com/falabella-cl/product/14630596/Notebook-Asus-I5-10210U-1Tbtpm-8Gb-14In-W10-Pro/14630596
Falabella,"Thinkpad T495s Ryzen 7 Pro 16GB RAM 512ssd 14"" FHD ",Lenovo,amd ryzen r7,16.0,radeon¿ rx vega 10 (1400 mhz),14.0,512.0,windows 10,1399990.0,1349990.0,https://www.falabella.com/falabella-cl/product/14577013/Thinkpad-T495s-Ryzen-7-Pro-16GB-RAM-512ssd-14-FHD/14577013
Falabella,Notebook HP 348 G5 ,Hp,intel core i7,8.0,amd radeon r5 m430 / intel uhd graphics 620,14.0,512.0,windows 10 home,882990.0,832990.0,https://www.falabella.com/falabella-cl/product/14709807/Notebook-HP-348-G5/14709807
Falabella,"MacBook Pro de 13 pulgadas con Touch Bar: Intel Core i5 de cuatro núcleos a 2,0 GHz de décima generación, 512 GB - Silver ",Apple,intel core i5,16.0,intel&nbsp;iris plus&nbsp;graphics,13.3,512.0,macos,2249990.0,2199990.0,"https://www.falabella.com/falabella-cl/product/11062903/MacBook-Pro-de-13-pulgadas-con-Touch-Bar:-Intel-Core-i5-de-cuatro-nucleos-a-2,0-GHz-de-decima-generacion,-512-GB-Silver/11062903"
Falabella,Notebook Lenovo Ntb V330 I5-8250U 4Gb 1Tb 14 ,Lenovo,intel core i5,4.0,intel® uhd graphics 620,14.0,512.0,windows 10,867900.0,799900.0,https://www.falabella.com/falabella-cl/product/11714043/Notebook-Lenovo-Ntb-V330-I5-8250U-4Gb-1Tb-14/11714043
Falabella,Notebook Lenovo E14 I7-10510U 8Gb Ram 256Gb Ssd ,Lenovo,intel core i7,8.0,integrated intel uhd graphics,14.0,256.0,windows 10,1200000.0,999900.0,https://www.falabella.com/falabella-cl/product/14546005/Notebook-Lenovo-E14-I7-10510U-8Gb-Ram-256Gb-Ssd/14546005
Falabella,Hp Probook 450 G7 Intel Core I7-10510U 8 Gb 1Tb  W ,Hp,intel core i7,8.0,gráficos intel® uhd 620,15.6,512.0,windows 10,1627000.0,1590000.0,https://www.falabella.com/falabella-cl/product/14534044/Hp-Probook-450-G7-Intel-Core-I7-10510U-8-Gb-1Tb-W/14534044
Falabella,Notebook Asus Expertbook I7-8565U 512Gb 16Gb W10P ,Asus,intel core i7,16.0,intel uhd graphics 620,14.0,512.0,windows 10,1913900.0,1863900.0,https://www.falabella.com/falabella-cl/product/14463703/Notebook-Asus-Expertbook-I7-8565U-512Gb-16Gb-W10P/14463703
Falabella,Probook Hp 445 G6 Amd Ryzen 5 3500U 8Gb Ssd 256Gb ,Hp,amd ryzen r5,8.0,integrada,14.0,256.0,windows 10,1268000.0,1099000.0,https://www.falabella.com/falabella-cl/product/14524588/Probook-Hp-445-G6-Amd-Ryzen-5-3500U-8Gb-Ssd-256Gb/14524588
Falabella,Dell Latitude 3410 I5-10210U 8Gb 256 Gb Ssd W10P ,Dell,intel core i5,8.0,intel uhd graphics,14.0,256.0,windows 10,10049999.0,9999999.0,https://www.falabella.com/falabella-cl/product/14484430/Dell-Latitude-3410-I5-10210U-8Gb-256-Gb-Ssd-W10P/14484430
Falabella,"Notebook STUDIO G5 i7-9850H 16GB RAM 512GB SSD NVIDIA Quadro P2000 15.6"" ",Hp,intel core i7,16.0,nvidia quadro p2000 4 gddr5,15.6,512.0,windows 10 home,2499990.0,2449990.0,https://www.falabella.com/falabella-cl/product/13781244/Notebook-STUDIO-G5-i7-9850H-16GB-RAM-512GB-SSD-NVIDIA-Quadro-P2000-15.6-/13781244
Falabella,Notebook Lenovo T495 R5 Pro 8Gb 512Gb Ssd W10P ,Lenovo,amd ryzen r5,8.0,radeon vega 8 graphics,14.0,512.0,de fabricante,1461600.0,1218000.0,https://www.falabella.com/falabella-cl/product/14480789/Notebook-Lenovo-T495-R5-Pro-8Gb-512Gb-Ssd-W10P/14480789
Falabella,Workstation P43s i7 16GB 512ssd 14 FHD Quadro P520 ,Lenovo,intel core i7,16.0,nvidia quadro p520 2 gddr5,14.0,512.0,windows 10,1699990.0,1649990.0,https://www.falabella.com/falabella-cl/product/14577050/Workstation-P43s-i7-16GB-512ssd-14-FHD-Quadro-P520/14577050
Falabella,Thinkpad X390 Core I7 10 Gen 512Gb Ssd 16Gb 13 ,Lenovo,intel core i7,16.0,gráficos intel uhd,13.3,512.0,windows 10 home,1399990.0,1349990.0,https://www.falabella.com/falabella-cl/product/14687913/Thinkpad-X390-Core-I7-10-Gen-512Gb-Ssd-16Gb-13/14687913
Falabella,Hp 245 G7 Amd  Ryzen  5 3500U 8 Gb Hdd 1 Tb  Win 1 ,Hp,amd ryzen r5,8.0,1,14.0,512.0,windows 10,999000.0,890000.0,https://www.falabella.com/falabella-cl/product/14548772/Hp-245-G7-Amd-Ryzen-5-3500U-8-Gb-Hdd-1-Tb-Win-1/14548772
Falabella,Notebook Dell Latitude 5400 14Hd I5-8265U 8Gb 1Tb ,Dell,intel core i5,8.0,intel uhd graphics 620,14.0,512.0,de fabricante,1330000.0,1048900.0,https://www.falabella.com/falabella-cl/product/14534050/Notebook-Dell-Latitude-5400-14Hd-I5-8265U-8Gb-1Tb/14534050
