compania,titulo,marca,procesador,ram,tarjeta_grafica,pantalla,almacenamiento,sistema_operativo,precio_normal,precio_oferta,urls
Falabella,Hp Probook 450 G7 Intel Core I7-10510U 8 Gb 1Tb  W ,Hp,Intel Core i7,8GB,Gráficos Intel® UHD 620,15.6 pulgadas,No Aplica,Windows 10,$  1.627.000 ,$  1.590.000 (Oferta),https://www.falabella.com/falabella-cl/product/14534044/Hp-Probook-450-G7-Intel-Core-I7-10510U-8-Gb-1Tb-W/14534044
Falabella,Notebook Asus Expertbook I7-8565U 512Gb 16Gb W10P ,Asus,Intel Core i7,16GB,Intel UHD Graphics 620,14 pulgadas,512Gb,Windows 10,,$  1.863.900 ,https://www.falabella.com/falabella-cl/product/14463703/Notebook-Asus-Expertbook-I7-8565U-512Gb-16Gb-W10P/14463703
Falabella,Probook Hp 445 G6 Amd Ryzen 5 3500U 8Gb Ssd 256Gb ,Hp,AMD Ryzen R5,8GB,INTEGRADA,14 pulgadas,256Gb,Windows 10,$  1.268.000 ,$  1.099.000 (Oferta),https://www.falabella.com/falabella-cl/product/14524588/Probook-Hp-445-G6-Amd-Ryzen-5-3500U-8Gb-Ssd-256Gb/14524588
Falabella,Dell Latitude 3410 I5-10210U 8Gb 256 Gb Ssd W10P ,Dell,Intel Core i5,8GB,Intel UHD Graphics,14 pulgadas,256Gb,Windows 10,,$  9.999.999 ,https://www.falabella.com/falabella-cl/product/14484430/Dell-Latitude-3410-I5-10210U-8Gb-256-Gb-Ssd-W10P/14484430
Falabella,"Notebook STUDIO G5 i7-9850H 16GB RAM 512GB SSD NVIDIA Quadro P2000 15.6"" ",Hp,Intel Core i7,16GB,NVIDIA Quadro P2000 4GB GDDR5,15.6 pulgadas,512Gb,Windows 10 Home,,$  2.449.990 ,https://www.falabella.com/falabella-cl/product/13781244/Notebook-STUDIO-G5-i7-9850H-16GB-RAM-512GB-SSD-NVIDIA-Quadro-P2000-15.6-/13781244
Falabella,Notebook Lenovo T495 R5 Pro 8Gb 512Gb Ssd W10P ,Lenovo,AMD Ryzen R5,8GB,Radeon Vega 8 Graphics,14 pulgadas,No Aplica,De fabricante,$  1.461.600 ,$  1.218.000 (Oferta),https://www.falabella.com/falabella-cl/product/14480789/Notebook-Lenovo-T495-R5-Pro-8Gb-512Gb-Ssd-W10P/14480789
Falabella,Workstation P43s i7 16GB 512ssd 14 FHD Quadro P520 ,Lenovo,Intel Core i7,16GB,NVIDIA Quadro P520 2GB GDDR5,14 pulgadas,512Gb,Windows 10,,$  1.649.990 ,https://www.falabella.com/falabella-cl/product/14577050/Workstation-P43s-i7-16GB-512ssd-14-FHD-Quadro-P520/14577050
Falabella,Thinkpad X390 Core I7 10 Gen 512Gb Ssd 16Gb 13 ,Lenovo,Intel Core i7,16GB,Gráficos Intel UHD,13.3 pulgadas,512Gb,,$  1.399.990 ,$  1.349.990 (Oferta),https://www.falabella.com/falabella-cl/product/14687913/Thinkpad-X390-Core-I7-10-Gen-512Gb-Ssd-16Gb-13/14687913
Falabella,Hp 245 G7 Amd  Ryzen  5 3500U 8 Gb Hdd 1 Tb  Win 1 ,Hp,AMD Ryzen R5,8GB,1,14 pulgadas,No Aplica,Windows 10,$  999.000 ,$  890.000 (Oferta),https://www.falabella.com/falabella-cl/product/14548772/Hp-245-G7-Amd-Ryzen-5-3500U-8-Gb-Hdd-1-Tb-Win-1/14548772
Falabella,Notebook Dell Latitude 5400 14Hd I5-8265U 8Gb 1Tb ,Dell,Intel Core i5,8GB,Intel UHD Graphics 620,14 pulgadas,No Aplica,De fabricante,$  1.330.000 ,$  1.048.900 (Oferta),https://www.falabella.com/falabella-cl/product/14534050/Notebook-Dell-Latitude-5400-14Hd-I5-8265U-8Gb-1Tb/14534050
Falabella,Notebook Hp 240 G7 Core I3-1005G1 4Gb 1Tb 14 Windo ,Hp,Intel Core i3,4GB,INTEL,14 pulgadas,No Aplica,,$  799.000 ,$  599.900 (Oferta),https://www.falabella.com/falabella-cl/product/14629983/Notebook-Hp-240-G7-Core-I3-1005G1-4Gb-1Tb-14-Windo/14629983
Falabella,Thinkpad X395 Amd Ryzen 5 3500 512Gb Ssd 16Gb 13 ,Lenovo,AMD Ryzen R5,16GB,Radeon? Vega 8 (1200 MHz),13.3 pulgadas,512Gb,,$  1.129.990 ,$  1.029.990 (Oferta),https://www.falabella.com/falabella-cl/product/14685572/Thinkpad-X395-Amd-Ryzen-5-3500-512Gb-Ssd-16Gb-13/14685572
Falabella,DELL LATITUDE 7400 I7-8665U 8GB 256SSD WIN10P ,Dell,Intel Core i7,8GB,UHD Graphics 620,14 pulgadas,256Gb,,,$  2.419.999 ,https://www.falabella.com/falabella-cl/product/14608435/DELL-LATITUDE-7400-I7-8665U-8GB-256SSD-WIN10P/14608435
Falabella,Notebook Dell Latitude 3400 I5 8Gb 1Tb W10P ,Dell,Intel Core i5,8GB,Intel UHD Graphics 620,14 pulgadas,No Aplica,Windows 10,,$  833.900 ,https://www.falabella.com/falabella-cl/product/14464863/Notebook-Dell-Latitude-3400-I5-8Gb-1Tb-W10P/14464863
Falabella,ThinkPad T490s Core i7 8GB RAM 512ssd 14 FHD Touch ,Lenovo,Intel Core i7,8GB,Quad Core,14 pulgadas,512Gb,Windows 10,,$  1.459.990 ,https://www.falabella.com/falabella-cl/product/14577080/ThinkPad-T490s-Core-i7-8GB-RAM-512ssd-14-FHD-Touch/14577080
Falabella,DELL LATITUDE 7400 i7-8665U 8GB 256GB SSD Win10Pro ,Dell,Intel Core i7,8GB,UHD Graphics 620,14 pulgadas,256Gb,,,$  2.399.999 ,https://www.falabella.com/falabella-cl/product/14608431/DELL-LATITUDE-7400-i7-8665U-8GB-256GB-SSD-Win10Pro/14608431
Falabella,Notebook Hp 6470B 4Gb 320Gb Webcam Reacondicionado ,Hp,Intel Core i5,4GB,Gráficos HD Intel® 4000,14 pulgadas,No Aplica,,,$  372.900 ,https://www.falabella.com/falabella-cl/product/14732805/Notebook-Hp-6470B-4Gb-320Gb-Webcam-Reacondicionado/14732805
Falabella,Notebook Dell Vostro 3480 14 I3- 8Gb 1Tb Win10Pro ,Dell,Intel Core i3,8GB,INTEGRADO,14 pulgadas,No Aplica,Windows 10,$  1.112.400 ,$  1.090.000 (Oferta),https://www.falabella.com/falabella-cl/product/14473602/Notebook-Dell-Vostro-3480-14-I3-8Gb-1Tb-Win10Pro/14473602
Falabella,Notebook Lenovo L490 Core I5 8265U 8Gb 512Gb Ssd W ,MLAB,Intel Core i5,8GB,no aplica,14 pulgadas,512Gb,Windows 10,,$  899.990 ,https://www.falabella.com/falabella-cl/product/14546164/Notebook-Lenovo-L490-Core-I5-8265U-8Gb-512Gb-Ssd-W/14546164
Falabella,Hp Probook 445 G6 Amd  Ryzen 7  3700U 8 Gb Ssd 256 ,Hp,AMD Ryzen R7,8GB,AMD Radeon? Vega Graphics,14 pulgadas,256Gb,Windows 10,$  1.557.000 ,$  1.490.000 (Oferta),https://www.falabella.com/falabella-cl/product/14534040/Hp-Probook-445-G6-Amd-Ryzen-7-3700U-8-Gb-Ssd-256/14534040
Falabella,Notebook Lenovo Thinkbook 14.0Fhd Tn I5-10210U 8G ,Lenovo,Intel Core i5,8GB,Intel UHD Graphics,14 pulgadas,512Gb,Windows 10,$  1.300.000 ,$  1.089.000 (Oferta),https://www.falabella.com/falabella-cl/product/14534051/Notebook-Lenovo-Thinkbook-14.0Fhd-Tn-I5-10210U-8G/14534051
Falabella,Notebook L490 I5-8265U 8G 1Tb W10P ,Lenovo,Intel Core i5,8GB,Integrated Intel UHD Graphics,14 pulgadas,No Aplica,,$  1.225.200 ,$  1.019.900 (Oferta),https://www.falabella.com/falabella-cl/product/14630006/Notebook-L490-I5-8265U-8G-1Tb-W10P/14630006
Falabella,"Notebook Gamer ROG Zephyrus G14 AMD Ryzen 9 4900HS 16GB RAM 1TB SSD NVIDIA GeForce RTX 2060 with Max-Q Design 14"" ",Asus,AMD Ryzen 9,16GB,NVIDIA GeForce RTX 2060 with Max-Q Design,14 pulgadas,1Tb,Windows 10,,$  1.999.990 ,https://www.falabella.com/falabella-cl/product/11478673/Notebook-Gamer-ROG-Zephyrus-G14-AMD-Ryzen-9-4900HS-16GB-RAM-1TB-SSD-NVIDIA-GeForce-RTX-2060-with-Max-Q-Design-14-/11478673
Falabella,Notebook Lenovo L490 I7-8565U 8G 1T Hd W10P L490 ,Lenovo,Intel Core i7,8GB,INTEL HD GRAPHICS 620,14 pulgadas,No Aplica,Windows 10,$  1.424.400 ,$  1.187.000 (Oferta),https://www.falabella.com/falabella-cl/product/14464906/Notebook-Lenovo-L490-I7-8565U-8G-1T-Hd-W10P-L490/14464906
Falabella,Notebook Hp 240 G7 I5-1035 8Gb 1Tb Win10P ,Hp,Intel Core i5,8GB,Intel UHD Graphics G1 (Integrada),14 pulgadas,No Aplica,,,$  719.900 ,https://www.falabella.com/falabella-cl/product/14729022/Notebook-Hp-240-G7-I5-1035-8Gb-1Tb-Win10P/14729022
Falabella,Notebook Hp 240 G7 Intel Core I3-8130U 4 Gb  1 Tb ,Hp,Intel Core i3,4GB,INTEGRADA,14 pulgadas,No Aplica,Windows 10,$  1.051.000 ,$  979.000 (Oferta),https://www.falabella.com/falabella-cl/product/14524724/Notebook-Hp-240-G7-Intel-Core-I3-8130U-4-Gb-1-Tb/14524724
Falabella,Pc Tecnocam Gamer Vampiric I5-9400F 16Gb 1Tb ,TECNOCAM,Intel Core i5,16GB,GTX1660,2.4 pulgadas,240Gb,,$  1.404.000 ,$  1.170.000 (Oferta),https://www.falabella.com/falabella-cl/product/14724885/Pc-Tecnocam-Gamer-Vampiric-I5-9400F-16Gb-1Tb/14724885
Falabella,Dell Latitude 7400 I7-8665U 8Gb 256Gb Ssd W10P ,Dell,Intel Core i7,8GB,Intel UHD Graphics 620,14 pulgadas,256Gb,Windows 10,,$  1.462.900 ,https://www.falabella.com/falabella-cl/product/14484401/Dell-Latitude-7400-I7-8665U-8Gb-256Gb-Ssd-W10P/14484401
Falabella,Notebook Dell Latitude 7300 I7 8Gb 256Gb W10P ,Dell,Intel Core i7,8GB,Intel UHD Graphics 620,13.3 pulgadas,256Gb,Windows 10,,$  1.443.900 ,https://www.falabella.com/falabella-cl/product/14484421/Notebook-Dell-Latitude-7300-I7-8Gb-256Gb-W10P/14484421
Falabella,Dell Latitude 5400 I5-8265U 8Gb 1Tb W10Pro ,Dell,Intel Core i5,8GB,UHD Graphics 620,14 pulgadas,1Tb,,,$  1.599.999 ,https://www.falabella.com/falabella-cl/product/14630615/Dell-Latitude-5400-I5-8265U-8Gb-1Tb-W10Pro/14630615
Falabella,Probook Hp 430 G7 I5-10210U 8Gb 256Gb Win10P 13.3 ,Hp,Intel Core i5,8GB,Intel UHD Graphics 620 (Integrada),13.3 pulgadas,256Gb,,,$  889.900 ,https://www.falabella.com/falabella-cl/product/14669879/Probook-Hp-430-G7-I5-10210U-8Gb-256Gb-Win10P-13.3/14669879
Falabella,Notebook Hp Probook 440 G6I5-8265U W10 Pro 4Gb ,Hp,Intel Core i5,4GB,UHD Graphics 620,14 pulgadas,No Aplica,Windows 10,$  1.639.200 ,$  1.490.000 (Oferta),https://www.falabella.com/falabella-cl/product/14465153/Notebook-Hp-Probook-440-G6I5-8265U-W10-Pro-4Gb/14465153
Falabella,Notebook Hp 240 G7 I5-1035 4Gb 1Tb Win10P ,Hp,Intel Core i5,4GB,GRAPHICS INTEGRADA,14 pulgadas,No Aplica,,,$  689.900 ,https://www.falabella.com/falabella-cl/product/14729021/Notebook-Hp-240-G7-I5-1035-4Gb-1Tb-Win10P/14729021
Falabella,"Workstation P43s i7 8GB 256ssd 14"" FHD Quadro P520 ",Lenovo,Intel Core i7,8GB,NVIDIA Quadro P520 2GB GDDR5,14 pulgadas,256Gb,Windows 10,,$  1.549.990 ,https://www.falabella.com/falabella-cl/product/14576970/Workstation-P43s-i7-8GB-256ssd-14-FHD-Quadro-P520/14576970
Falabella,Pc Tecnocam Gamer Mx I5-9400F 2.9Ghz 16Gb Hdd 1Tb ,TECNOCAM,Intel Core i5,16GB,GTX 1660,2.4 pulgadas,240Gb,,$  1.370.400 ,$  1.142.000 (Oferta),https://www.falabella.com/falabella-cl/product/14724886/Pc-Tecnocam-Gamer-Mx-I5-9400F-2.9Ghz-16Gb-Hdd-1Tb/14724886
Falabella,Notebook Lenovo L490 I7-8565U 8G 1T Hd W10P L490 ,Lenovo,Intel Core i7,8GB,Integrated Intel UHD Graphics,14 pulgadas,No Aplica,,$  1.354.900 ,$  1.129.900 (Oferta),https://www.falabella.com/falabella-cl/product/14630458/Notebook-Lenovo-L490-I7-8565U-8G-1T-Hd-W10P-L490/14630458
Falabella,Calculadora Financiera Ba Ii Plus Professional ,Texas,RK3368,128MB,UHD Graphics 620,1 pulgada,512Gb,,,$  63.900 ,https://www.falabella.com/falabella-cl/product/14381285/Calculadora-Financiera-Ba-Ii-Plus-Professional/14381285
Falabella,Asus  Currency P5440Fa-Bm0897R I5-8265U 512G Pcie ,Asus,Intel Core i5,8GB,,14 pulgadas,,,,$  1.799.990 ,https://www.falabella.com/falabella-cl/product/14630621/Asus-Currency-P5440Fa-Bm0897R-I5-8265U-512G-Pcie/14630621
Falabella,Notebook Lenovo E590 I7-8565U 8Gb 1Tb 2Gbvideo W10 ,Lenovo,Intel Core i7,8GB,Integrated Intel UHD Graphics,15.6 pulgadas,No Aplica,,,$  1.626.000 ,https://www.falabella.com/falabella-cl/product/14630449/Notebook-Lenovo-E590-I7-8565U-8Gb-1Tb-2Gbvideo-W10/14630449
Falabella,Notebook Hp 240 G7 Intel Core I3-8130U 4 Gb 1 Tb ,Hp,Intel Core i3,4GB,INTEGRADA,14 pulgadas,No Aplica,Windows 10,$  1.051.000 ,$  899.000 (Oferta),https://www.falabella.com/falabella-cl/product/14524725/Notebook-Hp-240-G7-Intel-Core-I3-8130U-4-Gb-1-Tb/14524725
Falabella,Dell Mobile Precision 3541 ,Dell,Intel Core i9,16GB,Nvidia Quadro P620 w/ 4GB GDDR5,15.6 pulgadas,512Gb,,,$  2.199.990 ,https://www.falabella.com/falabella-cl/product/14728633/Dell-Mobile-Precision-3541/14728633
Falabella,Hp Probook 640 G5 Intel Core I5-8265U 8Gb  Ssd 256 ,Hp,Intel Core i5,8GB,Gráficos Intel® UHD 620,14 pulgadas,256Gb,Windows 10,$  1.560.000 ,$  1.490.000 (Oferta),https://www.falabella.com/falabella-cl/product/14534046/Hp-Probook-640-G5-Intel-Core-I5-8265U-8Gb-Ssd-256/14534046
Falabella,Notebook Lenovo Tp Carbon X1 I7 16Gb 512Gb Win10P ,Lenovo,Intel Core i7,16GB,INTEL UHD GRAPHICS 620,14 pulgadas,512Gb,,,$  2.204.900 ,https://www.falabella.com/falabella-cl/product/14658513/Notebook-Lenovo-Tp-Carbon-X1-I7-16Gb-512Gb-Win10P/14658513
Falabella,Notebook Hp Probook 640 G5 Core I5-8265U Win10 Pro ,Hp,Intel Core i5,8GB,INTEGRADA,14 pulgadas,256Gb,Windows 10,$  1.867.200 ,$  1.790.000 (Oferta),https://www.falabella.com/falabella-cl/product/14473623/Notebook-Hp-Probook-640-G5-Core-I5-8265U-Win10-Pro/14473623
Falabella,Notebook Hp 6570B 4Gb 320Gb Webcam Reacondicionado ,Hp,Intel Core i5,4GB,Integrada Intel ® HD Graphics 4000,15.6 pulgadas,No Aplica,,,$  396.000 ,https://www.falabella.com/falabella-cl/product/14732674/Notebook-Hp-6570B-4Gb-320Gb-Webcam-Reacondicionado/14732674
Falabella,Lenovo X390 I5-8265U 8G 1Tb Ssd W10P ,Lenovo,Intel Core i5,8GB,UHD Graphics 620,13.3 pulgadas,1Tb,,,$  1.999.990 ,https://www.falabella.com/falabella-cl/product/14607150/Lenovo-X390-I5-8265U-8G-1Tb-Ssd-W10P/14607150
Falabella,Lenovo X390 I5-10210U 8Gb Ddr4 512Gb Ssd W10P ,Lenovo,Intel Core i5,8GB,UHD Graphics,13.3 pulgadas,512Gb,,,$  2.290.990 ,https://www.falabella.com/falabella-cl/product/14607151/Lenovo-X390-I5-10210U-8Gb-Ddr4-512Gb-Ssd-W10P/14607151
Falabella,Lenovo X395 Ryzen 5 3500U 8Gb 512Ssd W10Padp ,Lenovo,AMD Ryzen R5,8GB,Radeon Vega 8 Graphics,13.3 pulgadas,512Gb,,,$  1.799.999 ,https://www.falabella.com/falabella-cl/product/14607139/Lenovo-X395-Ryzen-5-3500U-8Gb-512Ssd-W10Padp/14607139
Falabella,Thinkbook 14S Core I7 16Gb Ram 512Gb Ssd 14W10P ,Lenovo,Intel Core i7,16GB,Gráficos Intel UHD,14 pulgadas,512Gb,,,$  949.990 ,https://www.falabella.com/falabella-cl/product/14732379/Thinkbook-14S-Core-I7-16Gb-Ram-512Gb-Ssd-14W10P/14732379
Falabella,Lenovo T490 I5-10210 8Gb Ddr4 512Gb Ssd W10P ,Lenovo,Intel Core i5,8GB,UHD Graphics,14 pulgadas,512Gb,,,$  1.899.999 ,https://www.falabella.com/falabella-cl/product/14607140/Lenovo-T490-I5-10210-8Gb-Ddr4-512Gb-Ssd-W10P/14607140
Falabella,Calculadora Financiera Ba Ii Plus ,Texas,RK3126,128MB,Intel UHD Graphics 620 (Integrada),1 pulgada,1Tb,,,$  43.890 ,https://www.falabella.com/falabella-cl/product/14381286/Calculadora-Financiera-Ba-Ii-Plus/14381286
Falabella,Lenovo  Thinkpad X390 I7 8Gb 1Tb Ssd W10 ,Lenovo,Intel Core i7,8GB,,13.3 pulgadas,,,,$  1.490.900 ,https://www.falabella.com/falabella-cl/product/14710667/Lenovo-Thinkpad-X390-I7-8Gb-1Tb-Ssd-W10/14710667
Falabella,Notebook HP 640 G1 4Gb 256Gb Reacondicionado ,Hp,Intel Core i5,4GB,Intel ® HD Graphics 4600,14 pulgadas,256Gb,,,$  456.500 ,https://www.falabella.com/falabella-cl/product/14735426/Notebook-HP-640-G1-4Gb-256Gb-Reacondicionado/14735426
Falabella,Notebook HP 640 G1 4Gb 128Gb SSD Reacondicionado ,Hp,Intel Core i5,4GB,Intel ® HD Graphics 4600,14 pulgadas,128Gb,,,$  438.900 ,https://www.falabella.com/falabella-cl/product/14735420/Notebook-HP-640-G1-4Gb-128Gb-SSD-Reacondicionado/14735420
Falabella,Notebook Dell Latitude 5400 I7-8665U 8Gb 256Ssd ,Dell,Intel Core i7,8GB,UHD Graphics 620,14 pulgadas,256Gb,,,$  2.029.990 ,https://www.falabella.com/falabella-cl/product/14729011/Notebook-Dell-Latitude-5400-I7-8665U-8Gb-256Ssd/14729011
Falabella,Notebook Dell Latitude 7400 I5-8265U 8Gb 256Ssd ,Dell,Intel Core i5,8GB,UHD Graphics 620,14 pulgadas,256Gb,,,$  1.990.990 ,https://www.falabella.com/falabella-cl/product/14729013/Notebook-Dell-Latitude-7400-I5-8265U-8Gb-256Ssd/14729013
Falabella,Notebook X1 Carbon I7-8565U 16Gb Ddr4 1Tbssd W10P ,Lenovo,Intel Core i7,16GB,UHD Graphics 620,14 pulgadas,1Tb,,,$  3.799.990 ,https://www.falabella.com/falabella-cl/product/14729001/Notebook-X1-Carbon-I7-8565U-16Gb-Ddr4-1Tbssd-W10P/14729001
Falabella,"Notebook VivoBook S14 Intel Core i7 8GB RAM + 32GB Intel Optane 512GB SSD 14"" ",Asus,Intel Core i7,8GB,Integrada: Intel® Iris Xe,14 pulgadas,512Gb,Windows 10,,$  999.990 ,https://www.falabella.com/falabella-cl/product/14565707/Notebook-VivoBook-S14-Intel-Core-i7-8GB-RAM-+-32GB-Intel-Optane-512GB-SSD-14-/14565707
Falabella,Notebook X1 Carbon I7-8565U 16Gb Ddr4 512Gb Ssd ,Lenovo,Intel Core i7,16GB,UHD Graphics 620,14 pulgadas,512Gb,,,$  3.599.990 ,https://www.falabella.com/falabella-cl/product/14729012/Notebook-X1-Carbon-I7-8565U-16Gb-Ddr4-512Gb-Ssd/14729012
Falabella,Notebook HP 640 G1 4Gb 320Gb Reacondionado ,Hp,Intel Core i5,4GB,Intel ® HD Graphics 4600,14 pulgadas,No Aplica,,,$  438.900 ,https://www.falabella.com/falabella-cl/product/14735421/Notebook-HP-640-G1-4Gb-320Gb-Reacondionado/14735421
Falabella,Notebook Lenovo X1 Carbon I7-10510U 16Gb 512Gb Ssd ,Lenovo,Intel Core i7,16GB,UHD Graphics,14 pulgadas,512Gb,,,$  3.699.990 ,https://www.falabella.com/falabella-cl/product/14728993/Notebook-Lenovo-X1-Carbon-I7-10510U-16Gb-512Gb-Ssd/14728993
Falabella,Notebook Lenovo Tp X1 C. I7-8565 16Gb 1Gb Win10P ,Lenovo,Intel Core i7,16GB,Intel UHD Graphics 620 (Integrada),14 pulgadas,1Tb,,,$  2.499.900 ,https://www.falabella.com/falabella-cl/product/14729023/Notebook-Lenovo-Tp-X1-C.-I7-8565-16Gb-1Gb-Win10P/14729023
Falabella,Thinkpad T490S Core I7 16Gb Ram  512Gb Ssd 14 ,Lenovo,Intel Core i7,16GB,Gráficos Intel UHD 620,14 pulgadas,512Gb,,,$  1.649.990 ,https://www.falabella.com/falabella-cl/product/14732368/Thinkpad-T490S-Core-I7-16Gb-Ram-512Gb-Ssd-14/14732368
Falabella,ThinkPad T14 Core i7 10 Gen 16GB RAM 256GB SSD 14 ,Lenovo,Intel Core i7,16GB,Gráficos Intel UHD,14 pulgadas,256Gb,,,$  1.399.990 ,https://www.falabella.com/falabella-cl/product/14740463/ThinkPad-T14-Core-i7-10-Gen-16GB-RAM-256GB-SSD-14/14740463
Falabella,Thinkpad X1 Carbon 7Gen I5 16Gb Ram 256Gb Ssd 14 ,Lenovo,Intel Core i5,16GB,Intel® UHD Graphics 620,14 pulgadas,256Gb,,,$  1.999.990 ,https://www.falabella.com/falabella-cl/product/14732751/Thinkpad-X1-Carbon-7Gen-I5-16Gb-Ram-256Gb-Ssd-14/14732751
Falabella,"Notebook VivoBook S14 Intel Core i7 8GB RAM + 32GB Intel Optane 512GB SSD 14"" ",Asus,Intel Core i7,8GB,Integrada: Intel® Iris Xe,14 pulgadas,512Gb,Windows 10,,$  999.990 ,https://www.falabella.com/falabella-cl/product/14565429/Notebook-VivoBook-S14-Intel-Core-i7-8GB-RAM-+-32GB-Intel-Optane-512GB-SSD-14-/14565429
Falabella,"Combo Notebook Aspire 5 Intel Core i3 12GB RAM 512GB SSD 15.6"" + Microsoft 365 Personal (Físico) ",Acer,Intel Core i3,No aplica,UHD Graphics,15.6 pulgadas,512Gb,Windows 10 Home,,$  609.980 ,https://www.falabella.com/falabella-cl/product/prod22901303/Combo-Notebook-Aspire-5-Intel-Core-i3-12GB-RAM-512GB-SSD-15.6-+-Microsoft-365-Personal-(Fisico)/sku22901367
